id,author,average_word_length,standard_deviation_of_word_length,vocabulary_richness_measures,K_vocabulary_richness,R_vocabulary_richness,C_vocabulary_richness,H_vocabulary_richness,S_vocabulary_richness,k_vocabulary_richness,LN_vocabulary_richness,entropy,average_word_length,stddev_of_word_length,total_number_of_characters,frequency_of_alpha_characters,frequency_of_uppercase_characters,frequency_of_lowercase_characters,frequency_of_special_characters,frequency_of_digital_characters,frequency_of_whitespace_character,alpha_chars_ratio,uppercase_chars_ratio,lowercase_chars_ratio,special_chars_ratio,digital_chars_ratio,whitespace_chars_ratio,total_number_of_sentences,average_number_of_words_per_sentence,frequency_of_noun,frequency_of_proper_noun,frequency_of_pronoun,frequency_of_ordinal_adjectives,frequency_of_comparative_adjectives,frequency_of_superlative_adjectives,frequency_of_adverbs,frequency_of_comparative_adverbs,frequency_of_superlative_adverbs,frequency_of_modal_auxiliary,frequency_of_base_form_verb,frequency_of_past_verb,frequency_of_present_participle_verb,frequency_of_past_participle_verb,frequency_of_particle,frequency_of_wh_words,frequency_of_conjunction,frequency_of_numerical_word,frequency_of_determiner,frequency_of_existential_there,frequency_of_existential_to,frequency_of_preposition,frequency_of_genitive_marker,frequency_of_quotation,frequency_of_comma,frequency_of_terminator,total_number_of_words,total_number_of_distinct_words
4205,Shakespeare,4.08078,0.0293935,0.404908,272.958,12.6627,0.868696,688.551,0.108586,3.10011,-0.145232,505.173,4.08078,0.0293935,5474,3812,707,3105,621,80,961,0.696383,0.129156,0.567227,0.113445,0.0146145,0.175557,11,497.182,158,441,91,59,2,2,32,0,0,11,59,21,1,9,1,6,39,21,64,0,15,74,5,0,73,19,978,396
4206,Shakespeare,4.12274,0.0673291,0.418511,267.096,13.1947,0.873792,690.174,0.09375,3.12184,-0.14489,509.101,4.12274,0.0673291,5579,3945,675,3270,599,60,975,0.707116,0.120989,0.586127,0.107367,0.0107546,0.174763,10,557.5,173,433,98,48,2,1,39,0,0,14,57,23,2,9,1,8,41,15,70,1,12,74,6,0,80,13,994,416
4207,Shakespeare,4.04729,0.0328726,0.416749,224.999,13.2772,0.873564,692.264,0.0921986,3.12558,-0.144453,515.091,4.04729,0.0328726,5582,3964,603,3361,581,48,989,0.71014,0.108026,0.602114,0.104085,0.00859907,0.177177,12,464.75,182,414,102,54,2,1,42,0,0,18,53,25,3,10,0,12,35,15,79,1,14,85,9,1,76,8,1015,423
4208,Shakespeare,4.04339,0.0621537,0.404642,223.342,12.7382,0.868852,689.871,0.142145,3.10353,-0.144954,514.585,4.04339,0.0621537,5484,3874,608,3266,602,40,968,0.706419,0.110868,0.595551,0.109774,0.00729395,0.176513,15,365.2,179,434,90,49,1,0,43,0,0,14,48,23,7,8,0,17,40,11,68,1,12,82,9,0,80,8,991,401
4209,Shakespeare,3.9857,0.0634632,0.395301,224.302,12.3686,0.865229,688.653,0.131783,3.08796,-0.14521,510.277,3.9857,0.0634632,5378,3746,634,3112,629,48,955,0.696541,0.117888,0.578654,0.116958,0.00892525,0.177575,21,255.667,166,443,85,46,2,0,45,0,0,15,58,23,6,5,1,13,41,15,66,0,16,71,8,0,64,13,979,387
4210,Shakespeare,4.00303,0.158894,0.381193,232.241,11.9879,0.860158,689.669,0.119363,3.07204,-0.144996,506.563,4.00303,0.158894,5440,3839,629,3210,599,32,970,0.705699,0.115625,0.590074,0.11011,0.00588235,0.178309,18,301.833,167,417,103,52,3,0,45,1,0,15,61,19,12,4,1,9,41,11,54,0,21,70,5,0,80,14,989,377
4211,Shakespeare,4.02582,0.0323263,0.382324,238.332,12.1324,0.860951,691.473,0.135065,3.07875,-0.144618,505.582,4.02582,0.0323263,5534,3928,642,3286,579,40,987,0.709794,0.11601,0.593784,0.104626,0.00722804,0.178352,14,394.929,178,400,108,59,3,0,39,1,1,17,64,10,9,3,1,8,34,17,62,1,26,73,4,0,82,12,1007,385
4212,Shakespeare,4.05426,0.00168915,0.391473,239.638,12.576,0.86485,693.925,0.111386,3.09799,-0.144107,506.921,4.05426,0.00168915,5665,4060,582,3478,544,48,1013,0.716681,0.102736,0.613945,0.0960282,0.00847308,0.178817,7,809,191,355,110,62,2,0,45,1,1,16,62,6,10,6,0,7,37,17,58,3,34,86,4,0,95,7,1032,404
4213,Shakespeare,4.02751,0.0915587,0.404175,242.593,13.1217,0.869847,696.035,0.138498,3.12048,-0.14367,508.755,4.02751,0.0915587,5719,4103,555,3548,528,60,1028,0.717433,0.0970449,0.620388,0.0923238,0.0104913,0.179752,3,1906,205,344,102,64,1,1,39,0,1,18,62,10,6,6,1,8,39,18,71,3,31,91,6,0,94,7,1054,426
4214,Shakespeare,4.04633,0.032508,0.391892,214.014,12.6138,0.86508,694.312,0.133005,3.09965,-0.144027,508.131,4.04633,0.032508,5673,4016,497,3519,576,64,1017,0.707915,0.087608,0.620307,0.101534,0.0112815,0.17927,4,1418.25,185,336,107,77,1,1,45,0,0,24,68,13,6,8,1,3,49,16,65,2,33,76,5,0,98,4,1036,406
4215,Shakespeare,4.08574,0.0293853,0.387397,244.754,12.053,0.862069,687.523,0.138667,3.07425,-0.145449,500.312,4.08574,0.0293853,5437,3746,674,3072,679,62,950,0.688983,0.123965,0.565017,0.124885,0.0114033,0.174729,8,679.5,148,437,101,77,0,1,28,0,1,24,64,8,7,5,1,5,37,16,55,0,22,58,7,0,88,9,968,375
4216,Shakespeare,4.11714,0.0697242,0.349241,320.11,10.6045,0.845897,682.655,0.13354,3.0063,-0.146486,474.26,4.11714,0.0697242,5283,3554,725,2829,762,58,909,0.672724,0.137233,0.535491,0.144236,0.0109786,0.172061,13,406.077,125,468,99,98,0,0,30,0,1,22,63,4,4,4,1,5,33,15,42,0,16,46,6,0,74,15,922,322
4217,Shakespeare,4.06466,0.0677756,0.366379,312.152,11.161,0.853054,683.303,0.120588,3.03312,-0.146347,483.836,4.06466,0.0677756,5255,3565,786,2779,729,50,911,0.678402,0.149572,0.52883,0.138725,0.00951475,0.173359,13,403.846,157,498,82,73,0,0,22,0,1,19,56,5,3,3,1,6,26,15,45,0,18,54,8,0,71,21,928,340
4218,Shakespeare,3.88493,0.0674946,0.3778,264.89,11.8391,0.858716,688.959,0.115903,3.06537,-0.145145,497.614,3.88493,0.0674946,5292,3645,671,2974,644,44,959,0.688776,0.126795,0.56198,0.121693,0.00831444,0.181217,11,480.636,191,396,92,96,2,1,31,0,0,19,55,13,2,6,1,11,26,14,48,0,18,66,10,0,74,25,982,371
4219,Shakespeare,3.97101,0.0634164,0.406832,226.972,12.6446,0.86915,687.316,0.117048,3.09905,-0.145492,508.439,3.97101,0.0634164,5314,3650,649,3001,656,64,944,0.686865,0.12213,0.564735,0.123448,0.0120437,0.177644,12,442.417,199,432,79,56,2,1,25,0,0,17,49,15,2,7,0,9,30,18,47,0,21,67,10,0,77,26,966,393
4220,Shakespeare,4.01293,0.0660777,0.381466,267.957,11.6206,0.858959,683.303,0.158192,3.05411,-0.146347,492.635,4.01293,0.0660777,5206,3506,682,2824,718,72,910,0.673454,0.131003,0.542451,0.137918,0.0138302,0.174798,14,371.429,152,480,87,62,2,1,35,0,0,18,58,12,3,5,0,9,28,18,34,0,12,52,6,0,71,26,928,354
4221,Shakespeare,4.21236,0.00711831,0.367416,338.089,10.9611,0.852565,679.122,0.12844,3.02248,-0.147248,473.68,4.21236,0.00711831,5242,3509,695,2814,778,72,883,0.669401,0.132583,0.536818,0.148417,0.0137352,0.168447,15,349.067,134,506,78,80,1,0,32,0,0,16,56,5,2,4,3,5,28,17,34,0,10,37,2,1,64,25,890,327
4222,Shakespeare,4.07819,0.0689673,0.35022,354.8,10.5532,0.845962,681.124,0.163522,3.0033,-0.146815,470.867,4.07819,0.0689673,5195,3484,698,2786,751,60,900,0.670645,0.13436,0.536285,0.144562,0.0115496,0.173244,14,370.643,126,485,87,97,1,0,40,1,1,18,65,3,2,5,3,5,32,17,30,1,10,40,3,1,64,20,908,318
4223,Shakespeare,4,0.0655122,0.351931,329.418,10.744,0.847262,683.733,0.143293,3.01343,-0.146254,476.538,4,0.0655122,5216,3525,762,2763,703,68,920,0.675805,0.146089,0.529716,0.134778,0.0130368,0.17638,12,434.25,134,473,93,92,2,0,34,1,1,18,56,10,3,7,3,11,31,19,34,1,15,48,4,0,60,18,932,328
4224,Shakespeare,4.0307,0.00101664,0.33443,418.302,10.0996,0.839292,681.564,0.121311,2.98054,-0.14672,453.002,4.0307,0.00101664,5164,3427,773,2654,781,56,900,0.663633,0.14969,0.513943,0.151239,0.0108443,0.174284,16,322.25,113,559,84,60,1,0,25,1,2,15,51,9,4,7,0,10,30,15,32,1,12,50,3,0,45,16,912,305
4225,Shakespeare,4.14491,0.00481969,0.329646,473.461,9.91133,0.836967,680.683,0.120805,2.97044,-0.14691,446.76,4.14491,0.00481969,5235,3471,697,2774,808,64,892,0.663037,0.133142,0.529895,0.154346,0.0122254,0.170392,13,402.308,119,561,75,34,1,0,23,0,2,12,39,16,5,7,0,10,28,18,43,1,8,46,2,0,48,13,904,298
4226,Shakespeare,4.22494,0.0592344,0.348552,634.421,10.4449,0.845009,680.017,0.0990415,2.99758,-0.147054,435.798,4.22494,0.0592344,5283,3501,599,2902,859,36,887,0.662692,0.113383,0.549309,0.162597,0.00681431,0.167897,12,439.917,112,580,64,32,1,0,26,0,2,5,38,11,4,6,1,6,30,12,43,1,5,48,3,1,51,11,898,313
4227,Shakespeare,4.23927,0.123187,0.400215,343.716,12.218,0.866066,683.733,0.112601,3.08031,-0.146255,482.516,4.23927,0.123187,5434,3718,634,3084,757,44,915,0.684211,0.116673,0.567538,0.139308,0.00809717,0.168384,12,452.583,152,521,68,48,1,0,30,0,1,8,46,15,4,6,1,7,33,15,44,1,10,53,5,0,62,12,932,373
4228,Shakespeare,4.147,0.220492,0.393375,254.063,12.2263,0.864256,687.316,0.128947,3.0816,-0.145492,498.697,4.147,0.220492,5482,3830,693,3137,686,24,942,0.69865,0.126414,0.572236,0.125137,0.00437796,0.171835,14,391.357,172,535,70,54,1,1,29,0,0,13,52,15,5,4,1,9,27,7,52,0,11,64,9,0,64,14,966,380
4229,Shakespeare,4.03663,0.0326185,0.413861,214.959,13.1527,0.872469,691.771,0.12201,3.12059,-0.144556,516.282,4.03663,0.0326185,5543,3942,653,3289,593,32,976,0.711167,0.117806,0.593361,0.106982,0.00577305,0.176078,13,426.154,200,444,80,72,0,1,29,0,0,20,64,16,6,5,0,8,27,10,58,0,15,75,10,0,76,14,1010,418
4230,Shakespeare,3.88582,0.0035219,0.40628,200.127,13.1712,0.870541,695.75,0.11007,3.12234,-0.143729,517.98,3.88582,0.0035219,5546,3981,559,3422,532,20,1013,0.717815,0.100793,0.617021,0.095925,0.0036062,0.182654,9,616,210,376,78,65,2,1,36,1,1,26,70,18,9,5,0,20,30,12,74,0,16,87,9,0,83,16,1051,427
4231,Shakespeare,3.98348,0.0618329,0.400389,221.695,12.8437,0.86804,693.634,0.11165,3.10879,-0.144167,512.426,3.98348,0.0618329,5568,4006,621,3385,544,20,998,0.719468,0.11153,0.607938,0.0977011,0.00359195,0.179239,10,556.4,204,365,81,63,2,0,36,1,1,23,75,12,7,9,0,23,30,13,60,0,14,83,6,0,85,26,1029,412
4232,Shakespeare,4.001,0.0950268,0.390562,264.996,12.3259,0.863818,690.375,0.11054,3.08664,-0.144848,500.872,4.001,0.0950268,5463,3881,691,3190,596,12,974,0.710416,0.126487,0.583928,0.109098,0.0021966,0.17829,10,545.8,175,449,71,60,3,0,37,2,1,23,65,13,6,8,0,22,34,9,51,0,10,75,3,0,80,28,996,389
4233,Shakespeare,4.15021,0.0372785,0.360294,359.328,11.1167,0.851159,685.857,0.125364,3.0318,-0.145802,472.821,4.15021,0.0372785,5439,3779,728,3051,708,12,940,0.694797,0.133848,0.560949,0.130171,0.00220629,0.172826,9,604,153,513,66,91,3,1,30,4,0,19,58,8,3,6,0,8,30,4,34,1,9,60,4,1,61,19,952,343
4234,Shakespeare,4.01008,0.0638201,0.357863,361.42,11.2713,0.851066,689.972,0.126761,3.04021,-0.144932,474.521,4.01008,0.0638201,5460,3809,771,3038,669,8,974,0.697619,0.141209,0.55641,0.122527,0.0014652,0.178388,5,1091.6,156,551,71,94,3,1,33,4,0,23,47,19,4,6,0,3,32,2,35,1,13,65,4,0,58,7,992,355
4235,Shakespeare,3.98234,0.000553364,0.349362,327.439,11.1523,0.848172,692.658,0.129213,3.03557,-0.14437,478.995,3.98234,0.000553364,5538,3925,856,3069,610,4,999,0.70874,0.154568,0.554171,0.110148,0.000722282,0.18039,4,1384.25,182,516,77,119,3,2,31,3,0,17,53,17,4,6,0,7,27,1,38,2,17,72,8,0,46,9,1019,356
4236,Shakespeare,3.97313,0.0323915,0.330348,366.803,10.4726,0.839773,691.274,0.13253,3.0026,-0.144659,464.128,3.97313,0.0323915,5473,3842,861,2981,638,8,985,0.701992,0.157318,0.544674,0.116572,0.00146172,0.179974,3,1824,168,596,87,46,1,2,27,0,0,13,46,18,4,7,0,8,22,3,36,1,17,71,8,0,53,12,1005,332
4237,Shakespeare,3.99606,0.0626835,0.307692,365.047,9.79796,0.829715,692.166,0.121795,2.96849,-0.144473,459.461,3.99606,0.0626835,5538,3878,719,3159,648,12,1000,0.700253,0.12983,0.570423,0.11701,0.00216685,0.180571,3,1845.67,166,553,86,47,1,2,28,0,0,14,53,13,4,5,0,10,20,6,43,2,18,74,7,0,46,13,1014,312
4238,Shakespeare,4.07677,0.0651541,0.32874,358.186,10.4785,0.83932,692.363,0.137725,3.00327,-0.144432,465.936,4.07677,0.0651541,5625,3961,680,3281,653,12,999,0.704178,0.120889,0.583289,0.116089,0.00213333,0.1776,5,1124.4,169,545,85,42,0,2,26,0,0,24,51,14,5,7,0,13,23,7,45,1,17,66,9,0,49,13,1016,334
4239,Shakespeare,4.04492,0.0298462,0.34082,319.061,10.9062,0.844708,693.147,0.157593,3.0242,-0.144268,478.915,4.04492,0.0298462,5617,3985,827,3158,613,20,999,0.709453,0.147232,0.562222,0.109133,0.00356062,0.177853,4,1403.5,164,558,79,74,0,2,36,0,0,27,49,13,4,6,0,11,28,8,43,1,15,64,7,0,58,9,1024,349
4240,Shakespeare,4.14481,0.0277025,0.298006,569.406,9.19966,0.823512,685.961,0.15493,2.93354,-0.145779,430.357,4.14481,0.0277025,5422,3685,832,2853,784,28,925,0.679639,0.153449,0.52619,0.144596,0.00516415,0.170601,3,1806.67,125,660,56,42,0,3,31,0,0,18,33,7,5,7,0,10,22,10,29,0,11,45,8,0,52,8,953,284
4241,Shakespeare,4.14925,0.0375245,0.298507,662.208,9.14232,0.823348,684.375,0.139286,2.9297,-0.146117,421.587,4.14925,0.0375245,5368,3584,693,2891,830,40,914,0.66766,0.129098,0.538562,0.15462,0.00745157,0.170268,2,2683.5,113,615,54,44,2,2,38,0,0,12,38,7,3,9,0,7,24,13,26,0,13,46,3,1,59,9,938,280
4242,Shakespeare,4.20384,0.0260093,0.328709,524.46,10.0619,0.837405,684.268,0.116883,2.97949,-0.14614,443.169,4.20384,0.0260093,5419,3659,684,2975,803,40,917,0.675217,0.126223,0.548994,0.148182,0.00738144,0.169219,7,773.714,115,587,63,53,2,1,31,0,0,12,45,6,4,10,0,11,25,13,28,1,22,47,6,0,54,15,937,308
4243,Shakespeare,4.1921,0.0389443,0.345784,394.843,10.5846,0.844807,684.268,0.114198,3.00583,-0.14614,462.937,4.1921,0.0389443,5414,3704,730,2974,751,36,923,0.684152,0.134836,0.549317,0.138714,0.00664943,0.170484,10,541,120,501,79,113,3,2,33,0,0,17,56,6,2,6,0,16,30,10,29,1,23,44,4,0,62,22,937,324
4244,Shakespeare,4.13319,0.0284085,0.311493,417.901,9.50437,0.829384,683.626,0.162069,2.94962,-0.146277,453.58,4.13319,0.0284085,5332,3651,823,2828,742,24,915,0.684734,0.154351,0.530383,0.13916,0.00450113,0.171605,11,484.273,105,556,84,71,1,2,34,0,0,19,52,4,4,4,1,20,27,6,35,1,22,38,5,0,61,28,931,290
4245,Shakespeare,4.10071,0.0670023,0.35707,268.16,11.1952,0.850547,689.061,0.148148,3.03643,-0.145124,486.713,4.10071,0.0670023,5508,3826,629,3197,686,36,960,0.694626,0.114198,0.580428,0.124546,0.00653595,0.174292,17,323.588,163,442,82,83,4,2,22,0,0,16,54,14,3,7,2,11,29,15,71,1,14,70,9,0,57,15,983,351
4246,Shakespeare,4.12474,0.0279876,0.366053,239.774,11.4476,0.854045,688.551,0.128492,3.04783,-0.145231,494.57,4.12474,0.0279876,5518,3842,599,3243,670,44,962,0.696267,0.108554,0.587713,0.121421,0.0079739,0.174339,17,324.294,169,422,84,80,4,2,28,0,0,16,54,14,4,10,2,14,31,18,63,0,13,74,7,0,57,14,978,358
4247,Shakespeare,4.14694,0.0685814,0.397959,219.575,12.4581,0.866222,688.755,0.117949,3.09172,-0.145188,505.382,4.14694,0.0685814,5547,3870,536,3334,666,48,963,0.697674,0.0966288,0.601046,0.120065,0.00865333,0.173607,18,307.778,175,394,84,94,5,2,27,0,0,16,55,11,6,7,2,13,33,14,61,0,12,75,6,0,69,22,980,390
4248,Shakespeare,4.07173,0.0299288,0.410603,215.68,12.7353,0.870414,686.901,0.129114,3.10266,-0.14558,511.115,4.07173,0.0299288,5403,3752,575,3177,651,52,948,0.694429,0.106422,0.588007,0.120489,0.00962428,0.175458,27,199.519,188,434,81,55,5,1,20,0,0,15,54,6,4,10,1,11,27,15,66,0,15,75,3,0,71,29,962,395
4249,Shakespeare,4.09422,0.0666599,0.428571,213.372,13.4642,0.877108,689.467,0.130024,3.13214,-0.145039,520.211,4.09422,0.0666599,5517,3899,621,3278,611,44,963,0.706725,0.112561,0.594163,0.110749,0.00797535,0.174551,24,229.208,192,423,78,64,4,1,24,0,0,13,58,5,3,11,0,8,37,14,71,0,16,69,5,0,88,31,987,423
4250,Shakespeare,4.07337,0.0395649,0.427989,251.137,11.6111,0.87144,660.123,0.130159,3.04811,-0.151485,496.74,4.07337,0.0395649,4128,2893,527,2366,484,32,719,0.700824,0.127665,0.573159,0.117248,0.00775194,0.174176,19,216.632,146,342,49,44,2,0,21,0,0,11,42,3,1,8,0,1,25,9,58,0,11,45,5,0,59,23,736,315
4251,Shakespeare,4.15668,0.0555225,0.513825,244.962,10.7043,0.890356,607.304,0.139013,2.99756,-0.164659,477.461,4.15668,0.0555225,2438,1747,285,1462,250,20,421,0.716571,0.116899,0.599672,0.102543,0.00820345,0.172683,5,487.2,83,175,23,29,1,0,19,0,0,9,28,2,1,5,0,1,21,6,31,0,7,23,4,0,42,11,434,223
4252,Shakespeare,4.06593,0.11174,0.681319,294.65,6.49937,0.914933,451.086,0.177419,2.73957,-0.22163,382.447,4.06593,0.11174,513,364,46,318,62,0,87,0.709552,0.0896686,0.619883,0.120858,0,0.169591,2,256.5,26,27,3,7,0,0,6,0,0,3,8,0,0,0,0,0,2,0,6,0,1,5,2,0,7,4,91,62
4253,Shakespeare,4.03171,0.0954427,0.319128,290.291,10.137,0.834869,691.672,0.13354,2.9859,-0.144576,475.778,4.03171,0.0954427,5556,3899,448,3451,652,8,997,0.701764,0.0806336,0.62113,0.117351,0.00143988,0.179446,14,396.286,239,218,121,140,4,2,32,2,0,30,88,10,2,14,1,6,25,5,44,2,19,59,6,0,52,10,1009,322
4254,Shakespeare,4.07766,0.0351494,0.310638,427.32,9.52399,0.829222,684.588,0.116438,2.95104,-0.146072,452.756,4.07766,0.0351494,5320,3594,421,3173,771,28,927,0.675564,0.0791353,0.596429,0.144925,0.00526316,0.174248,13,408.846,230,227,102,172,3,2,26,2,0,22,69,8,1,8,3,8,26,9,35,0,13,41,5,0,51,13,940,292
4255,Shakespeare,4.09255,0.0356352,0.330851,394.794,10.1437,0.83843,684.588,0.11254,2.98381,-0.146072,462.758,4.09255,0.0356352,5331,3588,308,3280,771,48,924,0.673044,0.0577753,0.615269,0.144626,0.00900394,0.173326,12,443.917,231,190,92,175,4,1,28,3,0,15,64,8,1,7,3,8,34,16,50,0,12,56,5,1,50,13,940,311
4256,Shakespeare,3.96495,0.0332335,0.352577,264.513,10.981,0.848416,687.73,0.125731,3.026,-0.145405,489.354,3.96495,0.0332335,5334,3654,379,3275,674,48,958,0.685039,0.0710536,0.613986,0.126359,0.00899888,0.179603,16,332.875,255,207,111,107,3,1,35,3,0,18,70,6,1,5,3,10,31,16,60,0,9,80,4,1,60,19,970,342
4257,Shakespeare,4.06893,0.0628843,0.325557,524.6,9.9973,0.83615,684.907,0.123778,2.97636,-0.146004,448.463,4.06893,0.0628843,5328,3568,322,3246,790,36,934,0.66967,0.0604354,0.609234,0.148273,0.00675676,0.1753,10,532.3,223,151,89,217,3,2,34,2,0,13,57,6,1,4,1,6,21,12,53,0,5,84,3,0,48,14,943,307
4258,Shakespeare,4.00208,0.128831,0.319834,510.606,9.92516,0.834069,687.005,0.123377,2.97332,-0.145558,448.482,4.00208,0.128831,5339,3597,335,3262,766,28,948,0.673722,0.0627458,0.610976,0.143473,0.00524443,0.177561,7,762,232,134,119,216,2,2,41,1,0,15,56,15,1,5,2,8,21,7,32,1,5,68,4,0,56,10,963,308
4259,Shakespeare,4.05353,0.0671937,0.289079,779.246,8.83467,0.818545,683.948,0.107407,2.91173,-0.146208,415.65,4.05353,0.0671937,5272,3486,269,3217,846,20,920,0.661229,0.0510243,0.610205,0.16047,0.00379363,0.174507,8,658.25,215,115,103,266,3,1,38,1,0,12,57,14,0,4,3,11,22,6,25,1,10,46,2,0,50,14,934,270
4260,Shakespeare,3.85642,0.0590307,0.323559,359.199,10.1754,0.836389,689.669,0.09375,2.98715,-0.144996,466.724,3.85642,0.0590307,5290,3613,306,3307,692,20,965,0.682987,0.057845,0.625142,0.130813,0.00378072,0.18242,11,480.091,264,126,122,160,6,2,40,3,0,22,71,14,1,6,3,18,31,6,39,2,17,53,6,0,56,20,989,320
4261,Shakespeare,4,0.129167,0.345151,440.435,10.6885,0.845064,686.589,0.102719,3.01164,-0.145646,459.356,4,0.129167,5321,3603,272,3331,756,18,944,0.677128,0.0511182,0.62601,0.142079,0.00338282,0.17741,14,379.429,256,122,85,200,6,2,32,2,0,20,65,2,2,4,1,14,29,4,56,1,14,66,6,1,56,21,959,331
4262,Shakespeare,4.08884,0.067138,0.379132,454.161,11.7958,0.858933,687.523,0.0817439,3.06307,-0.145449,467.255,4.08884,0.067138,5440,3717,241,3476,755,18,950,0.683272,0.0443015,0.638971,0.138787,0.00330882,0.174632,8,679.5,270,111,73,217,5,3,29,2,0,14,45,6,3,4,0,13,29,6,70,1,12,72,7,0,58,12,968,367
4263,Shakespeare,4.17754,0.0712132,0.376471,478.572,11.5116,0.857188,684.055,0.105114,3.04942,-0.146186,460.698,4.17754,0.0712132,5392,3671,256,3415,786,14,921,0.680823,0.0474777,0.633346,0.145772,0.00259644,0.170809,9,598.889,257,149,65,209,4,2,33,0,0,8,36,10,7,3,1,8,29,4,69,1,11,67,3,0,65,8,935,352
4264,Shakespeare,4.13221,0.0690692,0.376705,380.617,11.6292,0.857675,685.961,0.128134,3.05524,-0.14578,473.956,4.13221,0.0690692,5422,3737,278,3459,736,12,937,0.689229,0.0512726,0.637957,0.135743,0.00221321,0.172814,11,492.455,266,176,77,169,5,2,38,0,0,7,47,14,6,5,1,17,31,4,63,1,16,56,3,0,62,17,953,359
4265,Shakespeare,3.94233,0.0018508,0.370752,285.393,11.5529,0.855747,687.833,0.141667,3.05236,-0.145383,486.839,3.94233,0.0018508,5315,3663,293,3370,666,28,958,0.689182,0.055127,0.634055,0.125306,0.00526811,0.180245,12,442.417,269,166,99,110,4,1,45,0,0,14,71,13,5,7,1,23,39,6,66,1,20,54,2,0,62,20,971,360
4266,Shakespeare,3.86858,0.00413124,0.376482,234.772,11.9766,0.858825,691.968,0.110236,3.07221,-0.144514,502.424,3.86858,0.00413124,5403,3782,265,3517,589,32,1000,0.699982,0.0490468,0.650935,0.109014,0.00592264,0.185082,12,449.583,298,149,99,81,7,0,58,0,0,17,76,13,2,7,1,24,46,10,71,0,17,68,4,0,58,19,1012,381
4267,Shakespeare,3.77886,0.00688727,0.355965,231.937,11.4298,0.851127,693.828,0.128065,3.04863,-0.144127,499.88,3.77886,0.00688727,5385,3758,322,3436,571,36,1020,0.697864,0.0597957,0.638069,0.106035,0.00668524,0.189415,9,597.778,285,138,108,87,7,3,59,1,0,21,82,16,3,6,1,19,40,12,71,0,17,83,3,0,55,12,1031,367
4268,Shakespeare,3.82257,0.0365635,0.366442,221.636,11.8003,0.855429,694.409,0.144737,3.06528,-0.144006,505.383,3.82257,0.0365635,5445,3835,372,3463,572,20,1018,0.704316,0.0683196,0.635996,0.105051,0.00367309,0.186961,13,418.308,286,173,105,96,7,3,60,1,0,17,76,18,8,4,1,11,37,9,53,0,12,97,5,0,58,11,1037,380
4269,Shakespeare,3.91028,0.0606515,0.345766,351.176,10.8903,0.846082,689.972,0.142857,3.02241,-0.144932,472.423,3.91028,0.0606515,5363,3678,370,3308,693,16,976,0.68581,0.0689912,0.616819,0.129219,0.0029834,0.181988,9,595.444,253,151,98,173,4,4,42,1,0,15,68,15,6,4,0,12,32,6,36,1,16,81,3,0,63,10,992,343
4270,Shakespeare,4.01283,0.0331232,0.336898,561.732,10.3016,0.840952,684.055,0.107937,2.99166,-0.146186,444.256,4.01283,0.0331232,5239,3507,294,3213,802,8,922,0.669403,0.0561176,0.613285,0.153083,0.00152701,0.175988,9,581.667,241,141,81,216,4,1,30,0,0,13,61,9,6,2,0,9,36,3,33,1,12,64,3,1,68,6,935,315
4271,Shakespeare,4.04619,0.0342874,0.320086,599.658,9.76656,0.833364,683.626,0.137584,2.96378,-0.146277,435.79,4.04619,0.0342874,5261,3499,271,3228,821,16,925,0.665083,0.0515111,0.613572,0.156054,0.00304125,0.175822,15,350,219,136,87,214,5,1,33,0,0,18,74,4,3,6,0,11,35,4,42,1,16,49,1,0,72,4,931,298
4272,Shakespeare,3.99242,0.000249224,0.299784,544.874,9.11263,0.823584,682.871,0.173285,2.92744,-0.146439,435.447,3.99242,0.000249224,5177,3423,299,3124,826,16,912,0.661194,0.0577555,0.603438,0.159552,0.00309059,0.176164,23,224.391,214,178,88,190,6,0,29,0,0,23,78,4,4,6,1,10,29,4,51,0,14,48,1,0,63,6,924,277
4273,Shakespeare,3.90134,0.0288955,0.327852,312.36,10.2267,0.837917,688.038,0.153605,2.9892,-0.145339,473.129,3.90134,0.0288955,5281,3560,327,3233,731,32,958,0.674115,0.0619201,0.612195,0.138421,0.00605946,0.181405,34,154.559,231,202,105,138,4,1,33,0,0,27,86,5,5,7,1,12,28,8,63,1,15,62,1,0,60,14,973,319
4274,Shakespeare,3.81921,0.00581065,0.346074,294.251,10.7673,0.845663,687.523,0.137313,3.01574,-0.145448,479.5,3.81921,0.00581065,5180,3462,302,3160,719,48,951,0.66834,0.0583012,0.610039,0.138803,0.00926641,0.183591,25,206.56,259,183,91,138,4,1,28,0,0,23,66,13,4,7,1,12,36,14,67,1,13,65,2,0,58,17,968,335
4275,Shakespeare,3.76374,0.0694437,0.378978,189.609,12.204,0.860273,694.409,0.150127,3.08264,-0.144006,510.653,3.76374,0.0694437,5391,3746,279,3467,568,52,1025,0.694862,0.0517529,0.643109,0.105361,0.00964571,0.190132,20,268.85,302,143,105,88,1,3,40,0,1,22,75,14,4,8,0,22,39,17,80,1,13,94,3,0,64,22,1037,393
4276,Shakespeare,3.79941,0.0690047,0.360865,261.513,11.5082,0.852808,692.461,0.13079,3.05174,-0.144411,492.982,3.79941,0.0690047,5349,3691,283,3408,620,36,1002,0.690036,0.0529071,0.637128,0.11591,0.00673023,0.187325,12,445.083,299,121,96,128,1,2,45,0,1,18,68,12,2,10,0,23,37,14,65,1,11,89,2,0,61,20,1017,367
